Date O1TC O2TC O3TC O4TC OPTC E1TC E2TC E3TC SO4 NO3 NH4 ALXC ASXC BAXC CAXC COXC CRXC CUXC FEXC HGXC KPXC MNXC NIXC PHXC PBXC RBXC SEXC SIXC SRXC TIXC VAXC ZNXC ZRXC
28AUG2002 0.0402911111 0.1066333333 0.2567333333 0.1041888889 0.0432222222 0.2490955556 0.2238888889 0.0283133333 0.4930333333 0.0888888889 0.0894444444 0.0105266667 0.0030636667 0.03715 0.0036822222 0.0049306667 0.0023998333 0.000549 0.0035266667 0.0024083333 0.0036377778 0.0009553333 0.0010596667 0.0003558333 0.0013806667 0.0023182222 0.0005076667 0.0068511111 0.00658 0.00425 0.00323 0.0010013333 0.0025245
29AUG2002 0.0551911111 0.1261333333 0.2790333333 0.1177888889 0.0776222222 0.3784955556 0.2164888889 0.0284133333 0.4930333333 0.0888888889 0.0894444444 0.0116266667 0.0010278333 0.0748 0.0038122222 0.0031406667 0.0023998333 0.000603 0.0032166667 0.0024083333 0.0036777778 0.0008403333 0.0010596667 0.0003558333 0.0014546667 0.0027562222 0.0005696667 0.0071111111 0.00658 0.00425 0.00323 0.0009163333 0.004707
30AUG2002 0.0630911111 0.1099333333 0.2468333333 0.1018888889 0.1014222222 0.3524955556 0.3068888889 0.0451133333 0.4930333333 0.0888888889 0.0894444444 0.0112266667 0.0010278333 0.0748 0.0035222222 0.0025506667 0.0023998333 0.000584 0.0029766667 0.0024083333 0.0031777778 0.0008043333 0.0010596667 0.0379016667 0.0013036667 0.0021112222 0.0005096667 0.0067711111 0.00658 0.00425 0.00323 0.0007233333 0.0025245
31AUG2002 0.0339911111 0.1485333333 0.2105333333 0.1248888889 0.1928222222 0.3938955556 0.2671888889 0.0678133333 0.4930333333 0.0888888889 0.0894444444 0.0127266667 0.0024836667 0.0397 0.0036622222 0.0025406667 0.0023998333 0.000562 0.0030266667 0.0024083333 0.0035177778 0.0008473333 0.0010596667 0.0003558333 0.0013656667 0.0025852222 0.0005356667 0.0077911111 0.00658 0.00425 0.00323 0.0007623333 0.0025245
01SEP2002 0.0462911111 0.1759333333 0.2263333333 0.1218888889 0.3133222222 0.0017733333 0.2685888889 0.0800133333 0.4930333333 0.0888888889 0.0894444444 0.0112266667 0.0022536667 0.03385 0.0041122222 0.0026306667 0.0023998333 0.000484 0.0028866667 0.0024083333 0.0035377778 0.0007573333 0.0010596667 0.0003558333 0.0012276667 0.0020902222 0.0004686667 0.0072211111 0.00658 0.00425 0.00323 0.0009213333 0.0025245
02SEP2002 0.0623911111 0.1536333333 0.2392333333 0.1267888889 0.2362222222 0.3230955556 0.1773888889 0.0440133333 0.4930333333 0.0888888889 0.0894444444 0.0098166667 0.0010278333 0.0748 0.0033822222 0.0004923333 0.0023998333 0.000734 0.0026406667 0.0024083333 0.0033077778 0.0007183333 0.0010596667 0.0003558333 0.0013306667 0.0021172222 0.0004796667 0.0065511111 0.00658 0.047 0.00323 0.0009773333 0.0025245
03SEP2002 0.0400911111 0.1141333333 0.2436333333 0.1236888889 0.1475222222 0.2916955556 0.1600888889 0.0273133333 0.4930333333 0.0888888889 0.0894444444 0.0092566667 0.0030636667 0.0748 0.0037522222 0.0004923333 0.0023998333 0.000823 0.0027466667 0.0043033333 0.0033077778 0.0007933333 0.0010596667 0.0061716667 0.0013326667 0.0020932222 0.0004596667 0.0069711111 0.00658 0.00425 0.00323 0.0008713333 0.0025245
04SEP2002 0.0305911111 0.0712333333 0.2179333333 0.1083888889 0.1160222222 0.2610955556 0.1958888889 0.0236133333 0.4930333333 0.0888888889 0.0894444444 0.0085166667 0.0010278333 0.03793 0.0039222222 0.0023206667 0.0023998333 0.000549 0.0029366667 0.0024083333 0.0031977778 0.0007223333 0.0010596667 0.0003558333 0.0013246667 0.0022102222 0.0009896667 0.0064811111 0.00658 0.00425 0.00323 0.0006983333 0.0025245
05SEP2002 0.0628911111 0.1071333333 0.2450333333 0.1280888889 0.1201222222 0.3278955556 0.2263888889 0.0410133333 0.4930333333 0.0888888889 0.0894444444 0.0093166667 0.0010278333 0.03754 0.0041822222 0.0041906667 0.0023998333 0.00058 0.0033666667 0.0024083333 0.0031377778 0.0008353333 0.0010596667 0.0003558333 0.0013016667 0.0022492222 0.0004836667 0.0064611111 0.00658 0.00425 0.00323 0.0007403333 0.0025245
06SEP2002 0.0866911111 0.1692333333 0.2935333333 0.1904888889 0.2610222222 0.8482955556 0.1937888889 0.0482133333 0.4930333333 0.0888888889 0.0894444444 0.0111366667 0.0062736667 0.03784 0.0052522222 0.0050506667 0.0023998333 0.000623 0.0035666667 0.0024083333 0.0037877778 0.0008903333 0.0010596667 0.0003558333 0.0015766667 0.0026332222 0.0004856667 0.0084511111 0.00658 0.00425 0.00323 0.0008083333 0.003717
07SEP2002 0.0884911111 0.2013333333 0.2970333333 0.1821888889 0.2661222222 0.7342955556 0.1972888889 0.0334133333 0.4930333333 0.0888888889 0.0894444444 0.0111366667 0.0034136667 0.03733 0.0044522222 0.0033006667 0.0023998333 0.000582 0.0031666667 0.0024083333 0.0035477778 0.0007533333 0.0010596667 0.0293016667 0.0013956667 0.0023212222 0.0004916667 0.0084311111 0.00658 0.00425 0.00323 0.0007493333 0.0025245
08SEP2002 0.1871911111 0.2966333333 0.4048333333 0.2578888889 0.3260222222 0.7418955556 0.1918888889 0.0374133333 0.4930333333 0.0888888889 0.0894444444 0.0131266667 0.0024836667 0.0748 0.0049422222 0.0010636667 0.0023998333 0.000631 0.0031866667 0.0024083333 0.0041577778 0.0008443333 0.0010596667 0.0344016667 0.0014326667 0.0028192222 0.0005446667 0.0083211111 0.00658 0.0533 0.02306 0.0024433333 0.0025245
09SEP2002 0.1568911111 0.2929333333 0.3435333333 0.2641888889 0.1945222222 0.9094955556 0.1877888889 0.0365133333 0.4930333333 0.0888888889 0.0894444444 0.0117266667 0.0077536667 0.03391 0.0046622222 0.0097706667 0.0023998333 0.000765 0.0041466667 0.0024083333 0.0036677778 0.0009953333 0.0010596667 0.0003558333 0.0015966667 0.0020632222 0.0004746667 0.0080411111 0.00658 0.00425 0.00323 0.0011293333 0.001356
10SEP2002 0.0855911111 0.2642333333 0.3567333333 0.2525888889 0.2636222222 1.1088955556 0.1806888889 0.0245133333 0.4930333333 0.0888888889 0.0894444444 0.0337266667 0.0026136667 0.0748 0.0047522222 0.0050706667 0.0049323333 0.00069 0.0035566667 0.0024083333 0.0037977778 0.0008123333 0.0009646667 0.0003558333 0.0013196667 0.0024532222 0.0004826667 0.0086311111 0.00658 0.0461 0.01973 0.0009033333 0.003807
11SEP2002 0.0312911111 0.0791333333 0.2130333333 0.0933888889 0.0774222222 0.1532955556 0.1615888889 0.0245133333 0.4930333333 0.0888888889 0.0894444444 0.0228266667 0.0010278333 0.03685 0.0038522222 0.0028206667 0.0023998333 0.0006 0.0030766667 0.0024083333 0.0031177778 0.0008603333 0.0010596667 0.0106016667 0.0013686667 0.0021262222 0.0004706667 0.0057511111 0.00658 0.00425 0.00323 0.0007633333 0.0025245
12SEP2002 0.0003188889 0.0947333333 0.2365333333 0.1085888889 0.1426222222 0.3826955556 0.1679888889 0.0264133333 0.4930333333 0.0888888889 0.0894444444 0.0087466667 0.0038236667 0.0364 0.0040422222 0.0040706667 0.0023998333 0.000529 0.0033366667 0.0024083333 0.0035077778 0.0008463333 0.0010596667 0.0003558333 0.0014026667 0.0021982222 0.0004756667 0.0061011111 0.00658 0.00425 0.00323 0.0007873333 0.001446
13SEP2002 0.0500911111 0.1535333333 0.2802333333 0.1587888889 0.2462222222 0.7262955556 0.1761888889 0.0310133333 0.4930333333 0.0888888889 0.0894444444 0.0121266667 0.0010226667 0.0388 0.0055422222 0.0064506667 0.0056523333 0.000578 0.0038066667 0.0024083333 0.0039577778 0.0008093333 0.0010596667 0.0003558333 0.0013456667 0.0000522222 0.0004986667 0.0084411111 0.00658 0.0584 0.00323 0.0008423333 0.004107
14SEP2002 0.0466911111 0.1865333333 0.3458333333 0.3646888889 0.2704222222 0.7218955556 0.2011888889 0.0512133333 0.4930333333 0.0888888889 0.0894444444 0.0106766667 0.0010278333 0.0748 0.0043622222 0.0034806667 0.0023998333 0.000766 0.0032166667 0.0016993333 0.0045277778 0.0008253333 0.0010596667 0.0003558333 0.0013496667 0.0022852222 0.0004786667 0.0077211111 0.00658 0.00425 0.00323 0.0008563333 0.0025245
15SEP2002 0.0456911111 0.1245333333 0.2490333333 0.1264888889 0.2385222222 0.3946955556 0.1699888889 0.0350133333 0.4930333333 0.0888888889 0.0894444444 0.0272266667 0.0028436667 0.0748 0.0032822222 0.0025506667 0.0023998333 0.000526 0.0029766667 0.0024083333 0.0034577778 0.0008173333 0.0010596667 0.0003558333 0.0013546667 0.0022822222 0.0005136667 0.0061711111 0.00658 0.00425 0.00323 0.0008773333 0.0025245
16SEP2002 0.0475911111 0.1502333333 0.2613333333 0.1495888889 0.2884222222 0.7176955556 0.1673888889 0.0257133333 0.4930333333 0.0888888889 0.0894444444 0.0097566667 0.0030836667 0.0361 0.0035722222 0.0049906667 0.0023998333 0.000551 0.0035066667 0.0024083333 0.0034177778 0.0008513333 0.0010596667 0.0260016667 0.0013416667 0.0022642222 0.0004846667 0.0063911111 0.00658 0.00425 0.00323 0.0008673333 0.0025245
17SEP2002 0.0467911111 0.1676333333 0.2371333333 0.1316888889 0.2273222222 0.9060955556 0.1661888889 0.0221133333 0.4930333333 0.0888888889 0.0894444444 0.0099166667 0.0046736667 0.03751 0.0032722222 0.0004923333 0.0023998333 0.000728 0.0031866667 0.0018613333 0.0033277778 0.0007863333 0.0010186667 0.0003558333 0.0014686667 0.0022612222 0.0004946667 0.0062511111 0.00658 0.00425 0.00323 0.0008543333 0.0025245
18SEP2002 0.0320911111 0.0992333333 0.2322333333 0.1116888889 0.1986222222 0.3614955556 0.2209888889 0.0771133333 0.4930333333 0.0888888889 0.0894444444 0.0093266667 0.0010278333 0.0748 0.0032222222 0.0004923333 0.0023998333 0.000559 0.0026426667 0.0024083333 0.0031977778 0.0007163333 0.0010596667 0.0179016667 0.0012786667 0.0023302222 0.0004886667 0.0067211111 0.00658 0.0458 0.01976 0.0006853333 0.0025245
19SEP2002 0.0304911111 0.0732333333 0.2164333333 0.0961888889 0.0830222222 0.1824955556 0.1344888889 0.0316133333 0.4930333333 0.0888888889 0.0894444444 0.0107666667 0.0010278333 0.0748 0.0035522222 0.0026406667 0.0023998333 0.000733 0.0030166667 0.0040333333 0.0037977778 0.0007983333 0.0010596667 0.0003558333 0.0011686667 0.0020422222 0.0004396667 0.0091211111 0.00658 0.047 0.00323 0.0007663333 0.00135
20SEP2002 0.0003188889 0.0842333333 0.2228333333 0.0969888889 0.0578222222 0.1218955556 0.1426888889 0.0265133333 0.4930333333 0.0888888889 0.0894444444 0.0074666667 0.0010278333 0.0748 0.0030322222 0.0004923333 0.0023998333 0.000723 0.0025936667 0.0024083333 0.0027877778 0.0010126667 0.0010596667 0.0033316667 0.0013366667 0.0000522222 0.0007618333 0.0048411111 0.00658 0.00425 0.00323 0.0009993333 0.0025245
21SEP2002 0.0518911111 0.1615333333 0.3466333333 0.1553888889 0.1144222222 0.3394955556 0.1677888889 0.0283133333 0.4930333333 0.0888888889 0.0894444444 0.0092566667 0.0060836667 0.0748 0.0040622222 0.0004923333 0.0023998333 0.00078 0.0031066667 0.0019513333 0.0034977778 0.0008523333 0.0010596667 0.0043616667 0.0016166667 0.0024472222 0.0007618333 0.0062911111 0.00658 0.00425 0.00323 0.0010583333 0.0025245
22SEP2002 0.0412911111 0.1266333333 0.2979333333 0.1397888889 0.0420222222 0.2332955556 0.1288888889 0.0257133333 0.4930333333 0.0888888889 0.0894444444 0.0078566667 0.0061136667 0.0748 0.0039422222 0.0024706667 0.0023998333 0.000745 0.0029466667 0.0024083333 0.0032777778 0.0007053333 0.0024736667 0.0003558333 0.0015536667 0.0021172222 0.0007618333 0.0059911111 0.00658 0.00425 0.00323 0.0007793333 0.0025245
23SEP2002 0.1108911111 0.2406333333 0.3688333333 0.1806888889 0.0724222222 0.7292955556 0.1829888889 0.0304133333 0.4930333333 0.0888888889 0.0894444444 0.0230266667 0.0052036667 0.0748 0.0045322222 0.0045606667 0.0023998333 0.000731 0.0034566667 0.0039733333 0.0034877778 0.0008753333 0.0010596667 0.0110016667 0.0014666667 0.0020182222 0.0004536667 0.0065811111 0.00658 0.0455 0.00323 0.0008433333 0.0025245
24SEP2002 0.0392911111 0.1275333333 0.2828333333 0.1401888889 0.0653222222 0.2840955556 0.1976888889 0.0282133333 0.4930333333 0.0888888889 0.0894444444 0.0084666667 0.0010278333 0.0388 0.0042822222 0.0043306667 0.0023998333 0.000531 0.0032866667 0.0024083333 0.0032477778 0.0010283333 0.0010596667 0.0003558333 0.0012256667 0.0018862222 0.0007618333 0.0067211111 0.00658 0.00425 0.00323 0.0008343333 0.003447
25SEP2002 0.0477911111 0.1660333333 0.3030333333 0.1749888889 0.0610222222 0.4956955556 0.2241888889 0.0309133333 0.4930333333 0.0888888889 0.0894444444 0.0100866667 0.0042836667 0.03481 0.0052822222 0.0053306667 0.0023998333 0.000557 0.0035666667 0.0037633333 0.0036377778 0.0008743333 0.0010596667 0.0003558333 0.0013816667 0.0006292222 0.0004406667 0.0081011111 0.00658 0.00425 0.00323 0.0008073333 0.001278
26SEP2002 0.0327911111 0.1779333333 0.3474333333 0.2615888889 0.0513222222 0.8006955556 0.2363888889 0.0250133333 0.4930333333 0.0888888889 0.0894444444 0.0109666667 0.0035136667 0.03547 0.0045422222 0.0079506667 0.0019563333 0.00056 0.0040266667 0.0024083333 0.0035577778 0.0009473333 0.0009406667 0.0003558333 0.0013676667 0.0000522222 0.0005106667 0.0078411111 0.00658 0.00425 0.00323 0.0009233333 0.00135
27SEP2002 0.0003188889 0.1422333333 0.2390333333 0.1543888889 0.1742222222 0.5010955556 0.2094888889 0.0296133333 0.4930333333 0.0888888889 0.0894444444 0.0115266667 0.0025836667 0.03574 0.0040322222 0.0030206667 0.0023998333 0.000536 0.0031166667 0.0024083333 0.0034977778 0.0007653333 0.0010596667 0.0003558333 0.0013196667 0.0022162222 0.0005376667 0.0074411111 0.00658 0.00425 0.00323 0.0008613333 0.0025245
28SEP2002 0.0295911111 0.1715333333 0.4853333333 0.3512888889 0.2917222222 0.8082955556 0.2433888889 0.1018133333 0.4930333333 0.0888888889 0.0894444444 0.0124266667 0.0010278333 0.03715 0.0042822222 0.0038706667 0.0059223333 0.000544 0.0032966667 0.0024083333 0.0037877778 0.0007733333 0.0010596667 0.0003558333 0.0013496667 0.0021382222 0.0005096667 0.0087911111 0.00658 0.00425 0.00323 0.0007773333 0.001365
29SEP2002 0.0390911111 0.1351333333 0.2363333333 0.1589888889 0.1503222222 0.3814955556 0.1739888889 0.0388133333 0.4930333333 0.0888888889 0.0894444444 0.0107366667 0.0010278333 0.0748 0.0044522222 0.0004923333 0.0052323333 0.00054 0.0028566667 0.0024083333 0.0035577778 0.0007323333 0.0010596667 0.0003558333 0.0012986667 0.0022402222 0.0004776667 0.0071111111 0.00658 0.0443 0.00677 0.0007993333 0.0025245
30SEP2002 0.0645911111 0.1428333333 0.2688333333 0.1611888889 0.1124222222 0.4552955556 0.1090888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0098466667 0.0062736667 0.0748 0.0048522222 0.0021206667 0.0023998333 0.000736 0.0028566667 0.0024083333 0.0037177778 0.0007953333 0.0010596667 0.0080016667 0.0015646667 0.0007312222 0.0004876667 0.0069911111 0.00658 0.0476 0.00986 0.0012933333 0.0025245
01OCT2002 0.0718911111 0.1753333333 0.3187333333 0.1888888889 0.1587222222 0.5138955556 0.1385888889 0.0181133333 0.4930333333 0.0888888889 0.0894444444 0.0110166667 0.0050136667 0.0748 0.0041322222 0.0004923333 0.0023998333 0.000661 0.0028366667 0.0024083333 0.0036177778 0.0008123333 0.0010596667 0.0264016667 0.0014986667 0.0023752222 0.0009806667 0.0075011111 0.00658 0.00425 0.00323 0.0011403333 0.0025245
02OCT2002 0.0618911111 0.1254333333 0.3208333333 0.1555888889 0.0658222222 0.3658955556 0.1893888889 0.0491133333 0.4930333333 0.0888888889 0.0894444444 0.0092866667 0.0038336667 0.0748 0.0043022222 0.0041406667 0.0023998333 0.000775 0.0033666667 0.0024083333 0.0036477778 0.0008763333 0.0010596667 0.0003558333 0.0013936667 0.0022282222 0.0004646667 0.0076711111 0.00658 0.00425 0.00323 0.0010773333 0.0025245
03OCT2002 0.0392911111 0.1237333333 0.2944333333 0.1534888889 0.0474222222 0.4580955556 0.1210888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0082666667 0.0024136667 0.0748 0.0033722222 0.0021706667 0.0023998333 0.000852 0.0028866667 0.0024083333 0.0033577778 0.0007273333 0.0010596667 0.0003558333 0.0013156667 0.0022492222 0.0004856667 0.0056811111 0.00658 0.00425 0.00323 0.0009073333 0.0025245
04OCT2002 0.0446911111 0.0905333333 0.2411333333 0.1104888889 0.0514222222 0.1426955556 0.1628888889 0.0221133333 0.4930333333 0.0888888889 0.0894444444 0.0073966667 0.0010278333 0.0748 0.0029222222 0.0004923333 0.0023998333 0.000637 0.0025786667 0.0041233333 0.0030277778 0.0006773333 0.0010596667 0.0111016667 0.0011796667 0.0020032222 0.0004556667 0.0049611111 0.00658 0.00425 0.00323 0.0006583333 0.0025245
05OCT2002 0.0578911111 0.1085333333 0.2687333333 0.1213888889 0.0571222222 0.1848955556 0.1785888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0074766667 0.0023736667 0.0748 0.0040222222 0.0004923333 0.0023998333 0.000555 0.0032666667 0.0024083333 0.0036477778 0.0008263333 0.0010596667 0.0086916667 0.0012936667 0.0021412222 0.0009656667 0.0061911111 0.00658 0.00425 0.00323 0.0008853333 0.0025245
06OCT2002 0.0577911111 0.0995333333 0.2946333333 0.1127888889 0.0562222222 0.2014955556 0.1730888889 0.0194133333 0.4930333333 0.0888888889 0.0894444444 0.0071166667 0.0018236667 0.0748 0.0034022222 0.0014606667 0.0023998333 0.000704 0.0025946667 0.0024083333 0.0033777778 0.0010126667 0.0010596667 0.0003558333 0.0012016667 0.0020332222 0.0004546667 0.0057411111 0.00658 0.00425 0.00323 0.0006833333 0.0025245
07OCT2002 0.0915911111 0.1228333333 0.2423333333 0.1140888889 0.0871222222 0.1742955556 0.2131888889 0.0371133333 0.4930333333 0.0888888889 0.0894444444 0.0078566667 0.0028836667 0.03703 0.0040322222 0.0037806667 0.0023998333 0.000554 0.0032866667 0.0024083333 0.0034377778 0.0008523333 0.0010596667 0.0003558333 0.0013416667 0.0022822222 0.0007618333 0.0057911111 0.00658 0.00425 0.00323 0.0009333333 0.0025245
08OCT2002 0.1318911111 0.2613333333 0.3486333333 0.1848888889 0.1462222222 0.7574955556 0.1955888889 0.0314133333 0.4930333333 0.0888888889 0.0894444444 0.0080466667 0.0010278333 0.03622 0.0042522222 0.0029406667 0.0023998333 0.000649 0.0030766667 0.0024083333 0.0036577778 0.0007513333 0.0010596667 0.0107016667 0.0014556667 0.0024202222 0.0004796667 0.0062411111 0.00658 0.00425 0.00323 0.0007803333 0.0025245
09OCT2002 0.0485911111 0.2863333333 0.4151333333 0.2398888889 0.0730222222 0.8294955556 0.2025888889 0.0450133333 0.4930333333 0.0888888889 0.0894444444 0.0092766667 0.0064136667 0.0748 0.0044822222 0.0004923333 0.0023998333 0.000797 0.0033266667 0.0024083333 0.0036477778 0.0007563333 0.0010596667 0.0003558333 0.0015436667 0.0021682222 0.0004726667 0.0066011111 0.00658 0.00425 0.00323 0.0007883333 0.003387
10OCT2002 0.0688911111 0.1385333333 0.2994333333 0.1306888889 0.1477222222 0.4970955556 0.2733888889 0.0327133333 0.4930333333 0.0888888889 0.0894444444 0.0091366667 0.0010278333 0.03601 0.0038222222 0.0046806667 0.0023998333 0.000558 0.0034866667 0.0024083333 0.0034177778 0.0008693333 0.0010596667 0.0003558333 0.0013276667 0.0021772222 0.0005006667 0.0061411111 0.00658 0.00425 0.00323 0.0007723333 0.0025245
11OCT2002 0.0550911111 0.0937333333 0.2249333333 0.1001888889 0.0932222222 0.2084955556 0.2388888889 0.0335133333 0.4930333333 0.0888888889 0.0894444444 0.0243266667 0.0010396667 0.0748 0.0035022222 0.0004923333 0.0023998333 0.000582 0.0029666667 0.0024083333 0.0032177778 0.0007323333 0.0010596667 0.0189016667 0.0013126667 0.0000522222 0.0005136667 0.0057311111 0.00658 0.0446 0.00323 0.0007433333 0.0025245
12OCT2002 0.0003188889 0.0743333333 0.2055333333 0.0836888889 0.0593222222 0.1028955556 0.1577888889 0.0281133333 0.4930333333 0.0888888889 0.0894444444 0.0077266667 0.0010236667 0.0748 0.0033322222 0.0004923333 0.0023998333 0.000633 0.0025006667 0.0024083333 0.0030877778 0.0006783333 0.0010596667 0.0045816667 0.0012686667 0.0000522222 0.0004606667 0.0051211111 0.00658 0.00425 0.00323 0.0007023333 0.0025245
13OCT2002 0.0713911111 0.1208333333 0.2721333333 0.0988888889 0.0613222222 0.1322955556 0.1697888889 0.0280133333 0.4930333333 0.0888888889 0.0894444444 0.0072766667 0.0010278333 0.03664 0.0034922222 0.0019906667 0.0023998333 0.000542 0.0028166667 0.0024083333 0.0033677778 0.0010126667 0.0010596667 0.0023616667 0.0012516667 0.0021022222 0.0009536667 0.0048611111 0.00658 0.00425 0.00323 0.0007983333 0.0025245
14OCT2002 0.1934911111 0.1782333333 0.4149333333 0.1332888889 0.0869222222 0.4650955556 0.2365888889 0.0250133333 0.4930333333 0.0888888889 0.0894444444 0.0086966667 0.0027436667 0.04 0.0045422222 0.0004923333 0.0023998333 0.000575 0.0032666667 0.0024083333 0.0036677778 0.0007923333 0.0010596667 0.0003558333 0.0013686667 0.0000522222 0.0007618333 0.0062411111 0.00658 0.00425 0.00323 0.0008193333 0.0025245
15OCT2002 0.0587911111 0.1139333333 0.2762333333 0.1142888889 0.0437222222 0.2452955556 0.1712888889 0.0238133333 0.4930333333 0.0888888889 0.0894444444 0.0085466667 0.0074336667 0.0748 0.0040822222 0.0004923333 0.0023998333 0.001214 0.0032366667 0.0024083333 0.0038677778 0.0009963333 0.0010596667 0.0003558333 0.0016066667 0.0020392222 0.0004626667 0.0062911111 0.00658 0.047 0.00323 0.0008733333 0.0025245
